ICAO,Airport Name,City,State,Country,Airport Link
EGMH,Manston/Kent International,Canterbury, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGMH
EGFF,Cardiff,Cardiff, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGFF
EGSY,St Athan,Cardiff, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGSY
EGNC,Carlisle Lake District,Carlisle, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGNC
EGDP,Portland,Castletown, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGDP
EGTO,Rochester City,Chatham, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGTO
EGBC,Cheltenham Racecourse,Cheltenham, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGBC
EGNR,Hawarden,Chester, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGNR
EGHR,Goodwood,Chichester, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGHR
EGTN,Enstone,Chipping Norton, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGTN
EGCM,Leeds East,Church Fenton, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGCM
EGBP,Cotswold (Kemble),Cirencester, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGBP
EGXC,RAF Coningsby,Coningsby, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGXC
EGBE,Coventry (Baginton),Coventry, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGBE
EGYD,RAF Cranwell,Cranwell, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGYD
EGDR,RNAS Culdrose,Culdrose, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGDR
,Brands Hatch,Dartford, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/ACMPRTM
EGBD,Derby,Derby, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGBD
EGNX,East Midlands,Derby , ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGNX
EGXD,Dishforth AB,Dishforth, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGXD
EGPN,Dundee,Dundee, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGPN
EGTD,Dunsfold,Dunsfold, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGTD
EGNV,Teesside International,Durham, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGNV
,Kittyhawk Farm,Eastbourne, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/ACMQMQK
EGPH,Edinburgh International,Edinburgh, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGPH
EGQS,RAF Lossiemouth,Elgin, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGQS
EGAB,Enniskillen/St Angelo,Enniskillen, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGAB
EGTU,Dunkeswell,Exeter, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGTU
EGTE,Exeter,Exeter, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGTE
EGVA,RAF Fairford,Fairford, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGVA
,Little Snoring,Fakenham, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/ACMQMPM
EGLD,Denham,Gerrards Cross, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGLD
EGPG,Cumbernauld,Glasgow, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGPG
EGPF,Glasgow International,Glasgow, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGPF
EGPK,Glasgow Prestwick,Glasgow, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGPK
EGPJ,Fife,Glenrothes, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGPJ
EGBJ,Gloucestershire,Gloucester, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGBJ
EGYE,RAF Barkston Heath,Grantham, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGYE
EGJB,Guernsey,Guernsey, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGJB
EGSR,Earls Colne,Halstead, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGSR
EGFD,Llanbedr,Harlech, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGFD
EGFE,Haverfordwest,Haverfordwest, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGFE
EGTB,Wycombe Air Park/Booker,High Wycombe, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGTB
EGOV,RAF Valley,Holyhead, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGOV
EGNY,Beverley (Linley Hill),Hull, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGNY
EGNJ,Humberside,Hull, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGNJ
EGUY,RAF Wyton,Huntingdon, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGUY
EGPE,Inverness,Inverness, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGPE
EGSO,Crowfield,Ipswich, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGSO
EGPI,Islay,Islay, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGPI
EGNS,Ronaldsway-Isle of Man,Isle of Man, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGNS
EGPA,Kirkwall,Kirkwall, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGPA
EGER,Stronsay Island,Kirkwall, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGER
EGEW,Westray,Kirkwall, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGEW
EGUL,RAF Lakenheath,Lakenheath, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGUL
EGNM,Leeds Bradford,Leeds, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGNM
EGBG,Leicester,Leicester, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGBG
EGBS,Shobdon,Leominster, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGBS
EGET,Tingwall,Lerwick, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGET
EGKL,Deanland (Lewes),Lewes, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGKL
EGXW,RAF Waddington,Lincoln, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGXW
EGGP,Liverpool John Lennon,Liverpool, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGGP
EGOW,RAF Woodvale,Liverpool, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGOW
EGLK,Blackbushe,London, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGLK
EGLF,Farnborough,London, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGLF
EGKB,London Biggin Hill,London, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGKB
EGLC,London City,London, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGLC
EGKK,London Gatwick,London, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGKK
EGLL,London Heathrow,London, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGLL
EGGW,London Luton,London, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGGW
EGMC,London Southend,London, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGMC
EGSS,London Stansted,London, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGSS
EGWU,RAF Northolt,London, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGWU
EGAE,Londonderry/City of Derry/Eglinton,Londonderry, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGAE
EGLM,White Waltham,Maidenhead, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGLM
EGKH,Headcorn/Lashenden,Maidstone, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGKH
EGCC,Manchester,Manchester, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGCC
EGCB,Manchester Barton,Manchester, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGCB
EGYM,RAF Marham,Marham, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGYM
EGUN,RAF Mildenhall,Mildenhall, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGUN
EGLP,Brimpton (Wasing Fm),Newbury, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGLP
EGNT,Newcastle International,Newcastle, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGNT
EGHN,Sandown,Newport, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGHN
EGHQ,Cornwall Newquay,Newquay, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGHQ
EGTP,Newquay/Perranporth,Newquay, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGTP
EGAD,Newtownards,Newtownards, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGAD
EGSX,North Weald,North Weald, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGSX
EGXE,RAF Leeming,Northallerton, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGXE
EGBK,Northampton/Sywell,Northampton, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGBK
EGSH,Norwich International,Norwich, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGSH
EGSV,Old Buckenham,Norwich, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGSV
EGSJ,Seething,Norwich, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGSJ
,Langar,Nottingham, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/ACMQMPN
EGBN,Nottingham City ,Nottingham, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGBN
EGEO,Oban ,Oban, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGEO
EGVO,RAF Odiham,Odiham, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGVO
EG61,Knockin Oswestry,Oswestry, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EG61
EGDD,Bicester,Oxford, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGDD
EGLJ,Chalgrove,Oxford, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGLJ
EGTK,London Oxford (Kidlington),Oxford, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGTK
EGUB,RAF Benson,Oxford, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGUB
EGVN,RAF Brize Norton,Oxford, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGVN
EGHC,Land's End,Penzance, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGHC
EGPT,Perth (Scone),Perth, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGPT
EGSF,Peterborough/Conington,Peterborough, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGSF
EGSP,Peterborough/Sibson,Peterborough, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGSP
EGHF,Solent Daedalus,Portsmouth, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGHF
EGDO,RNAS Predannack,Predannack, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGDO
EGNO,Warton,Preston, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGNO
EGKR,Redhill,Redhill, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGKR
EGNE,Retford (Gamston),Retford, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGNE
EGSG,Stapleford,Romford, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGSG
EGDM,Boscombe Down,Salisbury, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGDM
EGLS,Old Sarum,Salisbury, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGLS
EGCF,Sandtoft,Scunthorpe, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGCF
EGCJ,Sherburn-in-Elmet,Selby, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGCJ
EGHA,Compton Abbas,Shaftesbury, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGHA
EGCA,Coal Aston (Apperknowle),Sheffield, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGCA
EGNF,Netherthorpe,Sheffield, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGNF
EGPB,Sumburgh,Shetland Is, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGPB
EGKA,Shoreham/Brighton City,Shoreham-by-Sea, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGKA
EGOS,RAF Shawbury,Shrewsbury, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGOS
EGCV,Sleap,Shrewsbury, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGCV
EGHI,Southampton,Southampton, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGHI
EGQL,Leuchars Station,St Andrews, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGQL
EGJA,St Annes/Alderney,St Annes, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGJA
EGJJ,St Helier/Jersey,St Helier, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGJJ
EGXT,Stamford/RAF Wittering,Stamford, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGXT
EGPO,Stornoway,Stornoway, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGPO
EGBW,Stratford-on-Avon Wellesbourne Mountford,Stratford-on-Avon, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGBW
EGFH,Swansea,Swansea, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGFH
EGXY,RAF Syerston,Syerston, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGXY
EGNG,Bagby,Thirsk, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGNG
EGPU,Tiree,Tiree, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGPU
EGPW,Baltasound/Unst,Unst, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGPW
EGML,Damyns Hall,Upminster, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGML
EGTR,Watford/London Elstree,Watford, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGTR
EGUW,Wattisham AB,Wattisham, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGUW
EGCW,Welshpool/Mid Wales,Welshpool, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGCW
EGPC,Wick John O'Groats,Wick, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGPC
EGTF,Fairoaks,Woking, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGTF
EGWC,RAF Cosford,Wolverhampton, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGWC
EGBO,Wolverhampton Halfpenny Green,Wolverhampton, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGBO
EGDY,RNAS Yeovilton,Yeovil, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGDY
EGHG,Yeovil/Westland,Yeovil, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGHG
EGBR,Breighton,York, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGBR
EGYK,Elvington/York,York, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGYK
EGNU,Full Sutton,York, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGNU
EGXZ,RAF Topcliffe,York, ,UNITED KINGDOM,https://acukwik.com/Airport-Info/EGXZ
